Xcoor,Ycoor,Zcoor,Indicator
8593.356007,10177.9108,141.998,1
8593.356007,10177.9108,140.998,1
8593.356007,10177.9108,139.998,1
8593.356007,10177.9108,138.998,1
8593.356007,10177.9108,137.998,1
8593.356007,10177.9108,136.998,1
8593.356007,10177.9108,135.998,1
8593.356007,10177.9108,134.998,1
8593.356007,10177.9108,133.998,1
8593.356007,10177.9108,132.998,1
8593.356007,10177.9108,131.998,1
8593.356007,10177.9108,130.998,1
8593.356007,10177.9108,129.998,1
8593.356007,10177.9108,128.999,0
8593.356007,10177.9108,127.999,1
8593.356007,10177.9108,126.999,1
8593.356007,10177.9108,125.999,1
8593.356007,10177.9108,124.999,1
8593.356007,10177.9108,123.999,1
8593.356007,10177.9108,122.999,1
8593.356007,10177.9108,121.999,1
8593.356007,10177.9108,120.999,1
8593.356007,10177.9108,119.999,1
8593.356007,10177.9108,118.999,0
8593.356007,10177.9108,117.999,0
8593.356007,10177.9108,116.999,0
8593.356007,10177.9108,115.999,0
8593.356007,10177.9108,114.999,0
8593.356007,10177.9108,113.999,0
8593.356007,10177.9108,112.999,1
8593.356007,10177.9108,111.999,1
8593.356007,10177.9108,110.999,1
8593.356007,10177.9108,109.999,1
8593.356007,10177.9108,108.999,1
8593.356007,10177.9108,107.999,1
8593.356007,10177.9108,106.999,1
8593.356007,10177.9108,105.999,1
8593.356007,10177.9108,104.999,1
8593.356007,10177.9108,103.999,1
8593.356007,10177.9108,102.999,1
8593.356007,10177.9108,101.999,1
8593.356007,10177.9108,100.999,1
8593.356007,10177.9108,99.999,1
8593.356007,10177.9108,98.999,1
8593.356007,10177.9108,97.999,1
8593.356007,10177.9108,96.999,1
8593.356007,10177.9108,95.999,1
8593.356007,10177.9108,94.999,1
8593.356007,10177.9108,93.999,0
8593.356007,10177.9108,92.999,1
8593.356007,10177.9108,91.999,0
8593.356007,10177.9108,90.999,0
8593.356007,10177.9108,89.999,0
8593.356007,10177.9108,88.999,0
8593.356007,10177.9108,87.999,0
8593.356007,10177.9108,86.999,0
8593.356007,10177.9108,85.999,1
8593.356007,10177.9108,84.999,1
8593.356007,10177.9108,83.999,1
8593.356007,10177.9108,82.999,1
8593.356007,10177.9108,81.999,1
8593.356007,10177.9108,80.999,1
8593.356007,10177.9108,79.999,1
8593.356007,10177.9108,78.999,1
8593.356007,10177.9108,77.999,1
8593.356007,10177.9108,76.999,1
8593.356007,10177.9108,75.999,1
8593.356007,10177.9108,74.999,1
8593.356007,10177.9108,73.999,1
8593.356007,10177.9108,72.999,1
8593.356007,10177.9108,71.999,1
8593.356007,10177.9108,70.999,0
8593.356007,10177.9108,69.999,0
8593.356007,10177.9108,68.999,1
8593.356007,10177.9108,67.999,1
8593.356007,10177.9108,66.999,1
8593.356007,10177.9108,65.999,1
8593.356007,10177.9108,64.999,1
8593.356007,10177.9108,63.999,1
8593.356007,10177.9108,62.999,1
8593.356007,10177.9108,61.999,1
8593.356007,10177.9108,60.999,1
8593.356007,10177.9108,59.999,1
8593.356007,10177.9108,58.999,1
8593.356007,10177.9108,57.999,1
8593.356007,10177.9108,56.999,1
8593.356007,10177.9108,55.999,1
8593.356007,10177.9108,54.999,1
8593.356007,10177.9108,53.999,1
8593.356007,10177.9108,53,1
8593.356007,10177.9108,52,1
8593.356007,10177.9108,51,1
8593.356007,10177.9108,50,0
8593.356007,10177.9108,49,1
8593.356007,10177.9108,48,1
8593.356007,10177.9108,47,1
8593.356007,10177.9108,46,0
8593.356007,10177.9108,45,0
8593.356007,10177.9108,44,1
8593.356007,10177.9108,43,1
8593.356007,10177.9108,42,0
8593.356007,10177.9108,41,0
8593.356007,10177.9108,40,0
8700.503573,6602.381072,152.998,0
8700.503573,6602.381072,151.998,1
8700.503573,6602.381072,150.998,1
8700.503573,6602.381072,149.998,1
8700.503573,6602.381072,148.998,1
8700.503573,6602.381072,147.998,1
8700.503573,6602.381072,146.998,1
8700.503573,6602.381072,145.998,1
8700.503573,6602.381072,144.998,1
8700.503573,6602.381072,143.998,1
8700.503573,6602.381072,142.998,1
8700.503573,6602.381072,141.998,1
8700.503573,6602.381072,140.998,1
8700.503573,6602.381072,139.998,1
8700.503573,6602.381072,138.998,1
8700.503573,6602.381072,137.998,1
8700.503573,6602.381072,136.998,1
8700.503573,6602.381072,135.998,1
8700.503573,6602.381072,134.998,1
8700.503573,6602.381072,133.998,1
8700.503573,6602.381072,132.998,1
8700.503573,6602.381072,131.998,1
8700.503573,6602.381072,130.998,1
8700.503573,6602.381072,129.998,1
8700.503573,6602.381072,128.998,1
8700.503573,6602.381072,127.998,1
8700.503573,6602.381072,126.998,1
8700.503573,6602.381072,125.998,1
8700.503573,6602.381072,124.998,1
8700.503573,6602.381072,123.998,1
8700.503573,6602.381072,122.998,1
8700.503573,6602.381072,121.998,1
8700.503573,6602.381072,120.998,1
8700.503573,6602.381072,119.998,1
8700.503573,6602.381072,118.998,1
8700.503573,6602.381072,117.998,1
8700.503573,6602.381072,116.998,0
8700.503573,6602.381072,115.998,1
8700.503573,6602.381072,114.998,1
8700.503573,6602.381072,113.998,1
8700.503573,6602.381072,112.998,0
8700.503573,6602.381072,111.999,0
8700.503573,6602.381072,110.999,0
8700.503573,6602.381072,109.999,0
8700.503573,6602.381072,108.999,0
8700.503573,6602.381072,107.999,0
8700.503573,6602.381072,106.999,0
8700.503573,6602.381072,105.999,0
8700.503573,6602.381072,104.999,0
8700.503573,6602.381072,103.999,0
8700.503573,6602.381072,102.999,0
8700.503573,6602.381072,101.999,0
8700.503573,6602.381072,100.999,0
8700.503573,6602.381072,99.999,0
8700.503573,6602.381072,98.999,0
8700.503573,6602.381072,97.999,0
8700.503573,6602.381072,96.999,0
8700.503573,6602.381072,95.999,0
8700.503573,6602.381072,94.999,0
8700.503573,6602.381072,93.999,0
8700.503573,6602.381072,92.999,1
8700.503573,6602.381072,91.999,0
8700.503573,6602.381072,90.999,0
8700.503573,6602.381072,89.999,1
8700.503573,6602.381072,88.999,0
8700.503573,6602.381072,87.999,0
8700.503573,6602.381072,86.999,0
8700.503573,6602.381072,85.999,0
8700.503573,6602.381072,84.999,0
8700.503573,6602.381072,83.999,0
8700.503573,6602.381072,82.999,0
8700.503573,6602.381072,81.999,1
8700.503573,6602.381072,80.999,0
8700.503573,6602.381072,79.999,0
8700.503573,6602.381072,78.999,0
8700.503573,6602.381072,77.999,0
8700.503573,6602.381072,76.999,0
8700.503573,6602.381072,75.999,0
8700.503573,6602.381072,74.999,0
8700.503573,6602.381072,73.999,0
8700.503573,6602.381072,72.999,0
8700.503573,6602.381072,71.999,0
8700.503573,6602.381072,70.999,1
8700.503573,6602.381072,69.999,0
8700.503573,6602.381072,68.999,0
8700.503573,6602.381072,67.999,0
8700.503573,6602.381072,66.999,0
8700.503573,6602.381072,65.999,0
8700.503573,6602.381072,64.999,0
8700.503573,6602.381072,63.999,0
8700.503573,6602.381072,62.999,0
8700.503573,6602.381072,61.999,0
8700.503573,6602.381072,60.999,0
8700.503573,6602.381072,59.999,0
8700.503573,6602.381072,58.999,0
8700.503573,6602.381072,57.999,1
8700.503573,6602.381072,56.999,0
8700.503573,6602.381072,55.999,1
8700.503573,6602.381072,54.999,0
8700.503573,6602.381072,53.999,0
8700.503573,6602.381072,52.999,0
8700.503573,6602.381072,51.999,0
6371.485857,949.2428165,130.998,1
6371.485857,949.2428165,129.998,1
6371.485857,949.2428165,128.998,0
6371.485857,949.2428165,127.998,1
6371.485857,949.2428165,126.998,1
6371.485857,949.2428165,125.998,1
6371.485857,949.2428165,124.998,0
6371.485857,949.2428165,123.998,1
6371.485857,949.2428165,122.998,1
6371.485857,949.2428165,121.998,1
6371.485857,949.2428165,120.998,1
6371.485857,949.2428165,119.998,1
6371.485857,949.2428165,118.998,1
6371.485857,949.2428165,117.998,1
6371.485857,949.2428165,116.998,1
6371.485857,949.2428165,115.998,0
6371.485857,949.2428165,114.998,1
6371.485857,949.2428165,113.998,1
6371.485857,949.2428165,112.998,1
6371.485857,949.2428165,111.998,1
6371.485857,949.2428165,110.998,1
6371.485857,949.2428165,109.998,1
6371.485857,949.2428165,108.998,0
6371.485857,949.2428165,107.998,0
6371.485857,949.2428165,106.998,1
6371.485857,949.2428165,105.998,1
6371.485857,949.2428165,104.998,1
6371.485857,949.2428165,103.998,1
6371.485857,949.2428165,102.998,1
6371.485857,949.2428165,101.998,1
6371.485857,949.2428165,100.998,1
6371.485857,949.2428165,99.998,0
6371.485857,949.2428165,98.998,0
6371.485857,949.2428165,97.998,1
6371.485857,949.2428165,96.998,0
6371.485857,949.2428165,95.998,0
6371.485857,949.2428165,94.998,0
6371.485857,949.2428165,93.998,1
6371.485857,949.2428165,92.998,1
6371.485857,949.2428165,91.998,0
6371.485857,949.2428165,90.998,0
6371.485857,949.2428165,89.999,0
6371.485857,949.2428165,88.999,0
6371.485857,949.2428165,87.999,0
6371.485857,949.2428165,86.999,0
6371.485857,949.2428165,85.999,0
6371.485857,949.2428165,84.999,0
6371.485857,949.2428165,83.999,0
6371.485857,949.2428165,82.999,1
6371.485857,949.2428165,81.999,1
6371.485857,949.2428165,80.999,1
6371.485857,949.2428165,79.999,1
6371.485857,949.2428165,78.999,1
6371.485857,949.2428165,77.999,1
6371.485857,949.2428165,76.999,1
6371.485857,949.2428165,75.999,0
6371.485857,949.2428165,74.999,0
6371.485857,949.2428165,73.999,1
6371.485857,949.2428165,72.999,1
6371.485857,949.2428165,71.999,0
6371.485857,949.2428165,70.999,0
6371.485857,949.2428165,69.999,0
6371.485857,949.2428165,68.999,1
6371.485857,949.2428165,67.999,1
6371.485857,949.2428165,66.999,1
6371.485857,949.2428165,65.999,0
6371.485857,949.2428165,64.999,0
6371.485857,949.2428165,63.999,0
6371.485857,949.2428165,62.999,0
6371.485857,949.2428165,61.999,0
6371.485857,949.2428165,60.999,0
6371.485857,949.2428165,59.999,0
6371.485857,949.2428165,58.999,0
6371.485857,949.2428165,57.999,0
6371.485857,949.2428165,56.999,0
8576.661623,8763.896589,163.998,1
8576.661623,8763.896589,162.998,0
8576.661623,8763.896589,161.998,0
8576.661623,8763.896589,160.998,1
8576.661623,8763.896589,159.998,1
8576.661623,8763.896589,158.998,1
8576.661623,8763.896589,157.998,1
8576.661623,8763.896589,156.998,1
8576.661623,8763.896589,155.998,1
8576.661623,8763.896589,154.998,1
8576.661623,8763.896589,153.998,1
8576.661623,8763.896589,152.998,1
8576.661623,8763.896589,151.998,1
8576.661623,8763.896589,150.998,1
8576.661623,8763.896589,149.998,1
8576.661623,8763.896589,148.998,1
8576.661623,8763.896589,147.998,1
8576.661623,8763.896589,146.998,1
8576.661623,8763.896589,145.998,1
8576.661623,8763.896589,144.998,0
8576.661623,8763.896589,143.998,0
8576.661623,8763.896589,142.998,0
8576.661623,8763.896589,141.998,0
8576.661623,8763.896589,140.998,1
8576.661623,8763.896589,139.998,1
8576.661623,8763.896589,138.998,1
8576.661623,8763.896589,137.998,1
8576.661623,8763.896589,136.998,1
8576.661623,8763.896589,135.998,1
8576.661623,8763.896589,134.998,1
8576.661623,8763.896589,133.998,1
8576.661623,8763.896589,132.998,1
8576.661623,8763.896589,131.998,1
8576.661623,8763.896589,130.998,1
8576.661623,8763.896589,129.998,1
8576.661623,8763.896589,128.998,0
8576.661623,8763.896589,127.998,0
8576.661623,8763.896589,126.998,0
8576.661623,8763.896589,125.998,1
8576.661623,8763.896589,124.998,1
8576.661623,8763.896589,123.998,1
8576.661623,8763.896589,122.999,1
8576.661623,8763.896589,121.999,1
8576.661623,8763.896589,120.999,1
8576.661623,8763.896589,119.999,1
8576.661623,8763.896589,118.999,1
8576.661623,8763.896589,117.999,1
8576.661623,8763.896589,116.999,1
8576.661623,8763.896589,115.999,1
8576.661623,8763.896589,114.999,1
8576.661623,8763.896589,113.999,1
8576.661623,8763.896589,112.999,1
8576.661623,8763.896589,111.999,0
8576.661623,8763.896589,110.999,0
8576.661623,8763.896589,109.999,0
8576.661623,8763.896589,108.999,0
8576.661623,8763.896589,107.999,0
8576.661623,8763.896589,106.999,0
8576.661623,8763.896589,105.999,0
8576.661623,8763.896589,104.999,1
8576.661623,8763.896589,103.999,0
8576.661623,8763.896589,102.999,1
8576.661623,8763.896589,101.999,1
8576.661623,8763.896589,100.999,1
8576.661623,8763.896589,99.999,0
8576.661623,8763.896589,98.999,0
8576.661623,8763.896589,97.999,1
8576.661623,8763.896589,96.999,1
8576.661623,8763.896589,95.999,1
8576.661623,8763.896589,94.999,1
8576.661623,8763.896589,93.999,1
8576.661623,8763.896589,92.999,0
8576.661623,8763.896589,91.999,0
8576.661623,8763.896589,90.999,0
8576.661623,8763.896589,89.999,0
8576.661623,8763.896589,88.999,0
8576.661623,8763.896589,87.999,1
8576.661623,8763.896589,86.999,1
8576.661623,8763.896589,85.999,1
8576.661623,8763.896589,84.999,1
8576.661623,8763.896589,83.999,1
8576.661623,8763.896589,82.999,0
8576.661623,8763.896589,81.999,0
8576.661623,8763.896589,80.999,1
8576.661623,8763.896589,79.999,1
8576.661623,8763.896589,78.999,0
8576.661623,8763.896589,77.999,1
8576.661623,8763.896589,76.999,1
8576.661623,8763.896589,75.999,1
8576.661623,8763.896589,74.999,1
8576.661623,8763.896589,73.999,0
8576.661623,8763.896589,72.999,1
8576.661623,8763.896589,71.999,0
8576.661623,8763.896589,70.999,0
8576.661623,8763.896589,69.999,1
8576.661623,8763.896589,68.999,0
8576.661623,8763.896589,67.999,1
8576.661623,8763.896589,66.999,1
8576.661623,8763.896589,65.999,1
8576.661623,8763.896589,64.999,1
8576.661623,8763.896589,63.999,1
8576.661623,8763.896589,62.999,1
8576.661623,8763.896589,61.999,1
8576.661623,8763.896589,60.999,1
8576.661623,8763.896589,59.999,1
8576.661623,8763.896589,58.999,1
8576.661623,8763.896589,57.999,1
8576.661623,8763.896589,56.999,1
8576.661623,8763.896589,55.999,1
8576.661623,8763.896589,54.999,1
8576.661623,8763.896589,53.999,1
8576.661623,8763.896589,52.999,1
8576.661623,8763.896589,51.999,1
8576.661623,8763.896589,50.999,1
8576.661623,8763.896589,49.999,0
8576.661623,8763.896589,48.999,0
8576.661623,8763.896589,47.999,0
8576.661623,8763.896589,47,0
8576.661623,8763.896589,46,1
8576.661623,8763.896589,45,1
8576.661623,8763.896589,44,1
8576.661623,8763.896589,43,0
8576.661623,8763.896589,42,1
8576.661623,8763.896589,41,0
8576.661623,8763.896589,40,0
8576.661623,8763.896589,39,0
8576.661623,8763.896589,38,1
8576.661623,8763.896589,37,1
8576.661623,8763.896589,36,0
8576.661623,8763.896589,35,0
8576.661623,8763.896589,34,0
2030.036562,5126.348704,136.998,1
2030.036562,5126.348704,135.998,1
2030.036562,5126.348704,134.998,1
2030.036562,5126.348704,133.998,1
2030.036562,5126.348704,132.998,1
2030.036562,5126.348704,131.998,1
2030.036562,5126.348704,130.998,1
2030.036562,5126.348704,129.998,1
2030.036562,5126.348704,128.998,1
2030.036562,5126.348704,127.998,1
2030.036562,5126.348704,126.998,1
2030.036562,5126.348704,125.998,0
2030.036562,5126.348704,124.998,1
2030.036562,5126.348704,123.998,1
2030.036562,5126.348704,122.998,1
2030.036562,5126.348704,121.998,1
2030.036562,5126.348704,120.998,1
2030.036562,5126.348704,119.998,0
2030.036562,5126.348704,118.998,0
2030.036562,5126.348704,117.998,1
2030.036562,5126.348704,116.998,1
2030.036562,5126.348704,115.998,1
2030.036562,5126.348704,114.998,1
2030.036562,5126.348704,113.998,1
2030.036562,5126.348704,112.998,1
2030.036562,5126.348704,111.998,1
2030.036562,5126.348704,110.998,1
2030.036562,5126.348704,109.998,1
2030.036562,5126.348704,108.998,1
2030.036562,5126.348704,107.998,1
2030.036562,5126.348704,106.998,1
2030.036562,5126.348704,105.998,0
2030.036562,5126.348704,104.998,1
2030.036562,5126.348704,103.998,1
2030.036562,5126.348704,102.998,0
2030.036562,5126.348704,101.998,0
2030.036562,5126.348704,100.998,0
2030.036562,5126.348704,99.998,0
2030.036562,5126.348704,98.998,0
2030.036562,5126.348704,97.998,0
2030.036562,5126.348704,96.998,0
2030.036562,5126.348704,95.999,0
2030.036562,5126.348704,94.999,0
2030.036562,5126.348704,93.999,0
2030.036562,5126.348704,92.999,0
2030.036562,5126.348704,91.999,0
2030.036562,5126.348704,90.999,0
2030.036562,5126.348704,89.999,0
2030.036562,5126.348704,88.999,0
2030.036562,5126.348704,87.999,0
2030.036562,5126.348704,86.999,0
2030.036562,5126.348704,85.999,0
2030.036562,5126.348704,84.999,0
2030.036562,5126.348704,83.999,0
2030.036562,5126.348704,82.999,0
2030.036562,5126.348704,81.999,0
2030.036562,5126.348704,80.999,0
2030.036562,5126.348704,79.999,1
2030.036562,5126.348704,78.999,1
2030.036562,5126.348704,77.999,1
2030.036562,5126.348704,76.999,1
2030.036562,5126.348704,75.999,1
2030.036562,5126.348704,74.999,0
2030.036562,5126.348704,73.999,0
2030.036562,5126.348704,72.999,0
2030.036562,5126.348704,71.999,1
2030.036562,5126.348704,70.999,1
2030.036562,5126.348704,69.999,1
2030.036562,5126.348704,68.999,1
2030.036562,5126.348704,67.999,1
2030.036562,5126.348704,66.999,0
2030.036562,5126.348704,65.999,0
2030.036562,5126.348704,64.999,0
2030.036562,5126.348704,63.999,0
2030.036562,5126.348704,62.999,1
2030.036562,5126.348704,61.999,1
2030.036562,5126.348704,60.999,1
2030.036562,5126.348704,59.999,1
2030.036562,5126.348704,58.999,1
2030.036562,5126.348704,57.999,1
2030.036562,5126.348704,56.999,1
2030.036562,5126.348704,55.999,1
2030.036562,5126.348704,54.999,0
2030.036562,5126.348704,53.999,0
2030.036562,5126.348704,52.999,1
2030.036562,5126.348704,51.999,1
2030.036562,5126.348704,50.999,1
2030.036562,5126.348704,49.999,1
2030.036562,5126.348704,48.999,1
2030.036562,5126.348704,47.999,1
2030.036562,5126.348704,46.999,1
2030.036562,5126.348704,45.999,1
2030.036562,5126.348704,44.999,1
2030.036562,5126.348704,43.999,1
2030.036562,5126.348704,42.999,0
2030.036562,5126.348704,41.999,0
2030.036562,5126.348704,40.999,1
2030.036562,5126.348704,39.999,0
2030.036562,5126.348704,38.999,0
2030.036562,5126.348704,37.999,0
2030.036562,5126.348704,36.999,0
2030.036562,5126.348704,35.999,1
2030.036562,5126.348704,34.999,1
2030.036562,5126.348704,33.999,0
2030.036562,5126.348704,32.999,1
2030.036562,5126.348704,31.999,0
2030.036562,5126.348704,30.999,0
2030.036562,5126.348704,29.999,0
2030.036562,5126.348704,28.999,0
8218.187769,9642.36568,165.998,1
8218.187769,9642.36568,164.998,1
8218.187769,9642.36568,163.998,1
8218.187769,9642.36568,162.998,1
8218.187769,9642.36568,161.998,1
8218.187769,9642.36568,160.998,1
8218.187769,9642.36568,159.998,1
8218.187769,9642.36568,158.998,1
8218.187769,9642.36568,157.998,1
8218.187769,9642.36568,156.998,1
8218.187769,9642.36568,155.998,1
8218.187769,9642.36568,154.998,1
8218.187769,9642.36568,153.998,1
8218.187769,9642.36568,152.998,1
8218.187769,9642.36568,151.998,1
8218.187769,9642.36568,150.998,1
8218.187769,9642.36568,149.998,1
8218.187769,9642.36568,148.998,1
8218.187769,9642.36568,147.998,0
8218.187769,9642.36568,146.998,0
8218.187769,9642.36568,145.998,0
8218.187769,9642.36568,144.998,0
8218.187769,9642.36568,143.998,0
8218.187769,9642.36568,142.998,0
8218.187769,9642.36568,141.998,0
8218.187769,9642.36568,140.998,1
8218.187769,9642.36568,139.998,1
8218.187769,9642.36568,138.998,1
8218.187769,9642.36568,137.998,1
8218.187769,9642.36568,136.998,1
8218.187769,9642.36568,135.998,1
8218.187769,9642.36568,134.998,1
8218.187769,9642.36568,133.998,1
8218.187769,9642.36568,132.998,1
8218.187769,9642.36568,131.998,1
8218.187769,9642.36568,130.998,1
8218.187769,9642.36568,129.998,0
8218.187769,9642.36568,128.998,0
8218.187769,9642.36568,127.998,0
8218.187769,9642.36568,126.998,1
8218.187769,9642.36568,125.998,1
8218.187769,9642.36568,124.999,1
8218.187769,9642.36568,123.999,0
8218.187769,9642.36568,122.999,0
8218.187769,9642.36568,121.999,0
8218.187769,9642.36568,120.999,1
8218.187769,9642.36568,119.999,1
8218.187769,9642.36568,118.999,1
8218.187769,9642.36568,117.999,0
8218.187769,9642.36568,116.999,0
8218.187769,9642.36568,115.999,1
8218.187769,9642.36568,114.999,1
8218.187769,9642.36568,113.999,1
8218.187769,9642.36568,112.999,0
8218.187769,9642.36568,111.999,0
8218.187769,9642.36568,110.999,0
8218.187769,9642.36568,109.999,0
8218.187769,9642.36568,108.999,0
8218.187769,9642.36568,107.999,1
8218.187769,9642.36568,106.999,1
8218.187769,9642.36568,105.999,1
8218.187769,9642.36568,104.999,1
8218.187769,9642.36568,103.999,1
8218.187769,9642.36568,102.999,1
8218.187769,9642.36568,101.999,1
8218.187769,9642.36568,100.999,1
8218.187769,9642.36568,99.999,0
8218.187769,9642.36568,98.999,1
8218.187769,9642.36568,97.999,0
8218.187769,9642.36568,96.999,0
8218.187769,9642.36568,95.999,0
8218.187769,9642.36568,94.999,0
8218.187769,9642.36568,93.999,1
8218.187769,9642.36568,92.999,1
8218.187769,9642.36568,91.999,1
8218.187769,9642.36568,90.999,1
8218.187769,9642.36568,89.999,1
8218.187769,9642.36568,88.999,0
8218.187769,9642.36568,87.999,0
8218.187769,9642.36568,86.999,0
8218.187769,9642.36568,85.999,0
8218.187769,9642.36568,84.999,1
8218.187769,9642.36568,83.999,0
8218.187769,9642.36568,82.999,0
8218.187769,9642.36568,81.999,1
8218.187769,9642.36568,80.999,1
8218.187769,9642.36568,79.999,1
8218.187769,9642.36568,78.999,0
8218.187769,9642.36568,77.999,0
8218.187769,9642.36568,76.999,0
8218.187769,9642.36568,75.999,1
8218.187769,9642.36568,74.999,1
8218.187769,9642.36568,73.999,1
8218.187769,9642.36568,72.999,1
8218.187769,9642.36568,71.999,0
8218.187769,9642.36568,70.999,0
8218.187769,9642.36568,69.999,1
8218.187769,9642.36568,68.999,0
8218.187769,9642.36568,67.999,0
8218.187769,9642.36568,66.999,1
8218.187769,9642.36568,65.999,1
8218.187769,9642.36568,64.999,0
8218.187769,9642.36568,63.999,1
8218.187769,9642.36568,62.999,1
8218.187769,9642.36568,61.999,1
8218.187769,9642.36568,60.999,1
8218.187769,9642.36568,59.999,1
8218.187769,9642.36568,58.999,1
8218.187769,9642.36568,57.999,0
8218.187769,9642.36568,56.999,1
8218.187769,9642.36568,55.999,0
8218.187769,9642.36568,54.999,0
8218.187769,9642.36568,53.999,1
8218.187769,9642.36568,52.999,1
8218.187769,9642.36568,51.999,0
8218.187769,9642.36568,50.999,0
8218.187769,9642.36568,49.999,1
8218.187769,9642.36568,49,0
8218.187769,9642.36568,48,0
8218.187769,9642.36568,47,0
5109.997834,7762.120791,150.998,1
5109.997834,7762.120791,149.998,1
5109.997834,7762.120791,148.998,1
5109.997834,7762.120791,147.998,1
5109.997834,7762.120791,146.998,1
5109.997834,7762.120791,145.998,1
5109.997834,7762.120791,144.998,1
5109.997834,7762.120791,143.998,1
5109.997834,7762.120791,142.998,1
5109.997834,7762.120791,141.998,1
5109.997834,7762.120791,140.998,1
5109.997834,7762.120791,139.998,1
5109.997834,7762.120791,138.998,1
5109.997834,7762.120791,137.998,1
5109.997834,7762.120791,136.998,1
5109.997834,7762.120791,135.998,1
5109.997834,7762.120791,134.998,1
5109.997834,7762.120791,133.998,1
5109.997834,7762.120791,132.998,1
5109.997834,7762.120791,131.998,1
5109.997834,7762.120791,130.998,1
5109.997834,7762.120791,129.998,1
5109.997834,7762.120791,128.998,1
5109.997834,7762.120791,127.998,1
5109.997834,7762.120791,126.998,1
5109.997834,7762.120791,125.998,1
5109.997834,7762.120791,124.998,1
5109.997834,7762.120791,123.998,1
5109.997834,7762.120791,122.998,1
5109.997834,7762.120791,121.998,1
5109.997834,7762.120791,120.998,1
5109.997834,7762.120791,119.998,1
5109.997834,7762.120791,118.998,1
5109.997834,7762.120791,117.998,1
5109.997834,7762.120791,116.998,0
5109.997834,7762.120791,115.998,1
5109.997834,7762.120791,114.998,1
5109.997834,7762.120791,113.998,1
5109.997834,7762.120791,112.998,1
5109.997834,7762.120791,111.998,1
5109.997834,7762.120791,110.998,1
5109.997834,7762.120791,109.999,1
5109.997834,7762.120791,108.999,1
5109.997834,7762.120791,107.999,0
5109.997834,7762.120791,106.999,0
5109.997834,7762.120791,105.999,1
5109.997834,7762.120791,104.999,1
5109.997834,7762.120791,103.999,1
5109.997834,7762.120791,102.999,1
5109.997834,7762.120791,101.999,0
5109.997834,7762.120791,100.999,0
5109.997834,7762.120791,99.999,1
5109.997834,7762.120791,98.999,0
5109.997834,7762.120791,97.999,0
5109.997834,7762.120791,96.999,0
5109.997834,7762.120791,95.999,0
5109.997834,7762.120791,94.999,0
5109.997834,7762.120791,93.999,0
5109.997834,7762.120791,92.999,0
5109.997834,7762.120791,91.999,1
5109.997834,7762.120791,90.999,0
5109.997834,7762.120791,89.999,1
5109.997834,7762.120791,88.999,0
5109.997834,7762.120791,87.999,1
5109.997834,7762.120791,86.999,0
5109.997834,7762.120791,85.999,0
5109.997834,7762.120791,84.999,1
5109.997834,7762.120791,83.999,0
5109.997834,7762.120791,82.999,0
5109.997834,7762.120791,81.999,1
5109.997834,7762.120791,80.999,1
5109.997834,7762.120791,79.999,1
5109.997834,7762.120791,78.999,1
5109.997834,7762.120791,77.999,1
5109.997834,7762.120791,76.999,1
5109.997834,7762.120791,75.999,1
5109.997834,7762.120791,74.999,1
5109.997834,7762.120791,73.999,1
5109.997834,7762.120791,72.999,1
5109.997834,7762.120791,71.999,1
5109.997834,7762.120791,70.999,1
5109.997834,7762.120791,69.999,0
5109.997834,7762.120791,68.999,0
5109.997834,7762.120791,67.999,0
5109.997834,7762.120791,66.999,1
5109.997834,7762.120791,65.999,0
5109.997834,7762.120791,64.999,0
5109.997834,7762.120791,63.999,0
5109.997834,7762.120791,62.999,0
5109.997834,7762.120791,61.999,0
5109.997834,7762.120791,60.999,0
5109.997834,7762.120791,59.999,0
5109.997834,7762.120791,58.999,0
5109.997834,7762.120791,57.999,0
5109.997834,7762.120791,56.999,0
5109.997834,7762.120791,55.999,0
5109.997834,7762.120791,54.999,0
5109.997834,7762.120791,53.999,0
5109.997834,7762.120791,52.999,0
5109.997834,7762.120791,51.999,0
5109.997834,7762.120791,50.999,1
5109.997834,7762.120791,49.999,1
5109.997834,7762.120791,48.999,1
5109.997834,7762.120791,47.999,0
5109.997834,7762.120791,46.999,0
5109.997834,7762.120791,45.999,0
5109.997834,7762.120791,44.999,0
5109.997834,7762.120791,43.999,0
5109.997834,7762.120791,42.999,1
5109.997834,7762.120791,41.999,1
5109.997834,7762.120791,40.999,1
5109.997834,7762.120791,39.999,1
5109.997834,7762.120791,38.999,1
5109.997834,7762.120791,37.999,1
5109.997834,7762.120791,36.999,0
5109.997834,7762.120791,35.999,1
5109.997834,7762.120791,34.999,0
5109.997834,7762.120791,34,0
5109.997834,7762.120791,33,1
5109.997834,7762.120791,32,1
5109.997834,7762.120791,31,1
5109.997834,7762.120791,30,0
5109.997834,7762.120791,29,0
5109.997834,7762.120791,28,1
5109.997834,7762.120791,27,0
5109.997834,7762.120791,26,0
5109.997834,7762.120791,25,0
5109.997834,7762.120791,24,0
5109.997834,7762.120791,23,1
5109.997834,7762.120791,22,0
5109.997834,7762.120791,21,0
5109.997834,7762.120791,20,1
5109.997834,7762.120791,19,0
5109.997834,7762.120791,18,0
5109.997834,7762.120791,17,1
5109.997834,7762.120791,16,0
5109.997834,7762.120791,15,0
5109.997834,7762.120791,14,0
5109.997834,7762.120791,13,1
5109.997834,7762.120791,12,1
5109.997834,7762.120791,11,0
5109.997834,7762.120791,10,1
