Xcoor,Ycoor,Zcoor,Hydrolabel
-117.849701,33.700489,33.5,1
-117.849701,33.700489,32.5,0
-117.849701,33.700489,31.5,1
-117.849701,33.700489,30.5,1
-117.849701,33.700489,29.5,1
-117.849701,33.700489,28.5,1
-117.849701,33.700489,27.5,1
-117.849701,33.700489,26.5,1
-117.849701,33.700489,25.5,1
-117.849701,33.700489,24.5,1
-117.849701,33.700489,23.5,1
-117.849701,33.700489,22.5,0
-117.849701,33.700489,21.5,1
-117.849701,33.700489,20.5,1
-117.849701,33.700489,19.5,1
-117.849701,33.700489,18.5,1
-117.849701,33.700489,17.5,0
-117.849701,33.700489,16.5,0
-117.849701,33.700489,15.5,0
-117.849701,33.700489,14.5,0
-117.849701,33.700489,13.5,0
-117.849701,33.700489,12.5,0
-117.849701,33.700489,11.5,0
-117.849701,33.700489,10.5,0
-117.849701,33.700489,9.5,0
-117.849701,33.700489,8.5,0
-117.849701,33.700489,7.5,0
-117.849701,33.700489,6.5,0
-117.849701,33.700489,5.5,0
-117.849701,33.700489,4.5,0
-117.849701,33.700489,3.5,0
-117.849701,33.700489,2.5,0
-117.849701,33.700489,1.5,0
-117.849701,33.700489,0.501,0
-117.849701,33.700489,-0.499,0
-117.849701,33.700489,-1.499,0
-117.849701,33.700489,-2.499,0
-117.849701,33.700489,-3.499,0
-117.849701,33.700489,-4.499,0
-117.849701,33.700489,-5.499,0
-117.849701,33.700489,-6.499,0
-117.849701,33.700489,-7.499,0
-117.849701,33.700489,-8.499,0
-117.849701,33.700489,-9.499,0
-117.849701,33.700489,-10.499,0
-117.849701,33.700489,-11.499,0
-117.849701,33.700489,-12.499,0
-117.849701,33.700489,-13.499,0
-117.849701,33.700489,-14.499,0
-117.849701,33.700489,-15.499,0
-117.849701,33.700489,-16.499,0
-117.849701,33.700489,-17.499,0
-117.849701,33.700489,-18.499,0
-117.849701,33.700489,-19.499,0
-117.849701,33.700489,-20.499,0
-117.849701,33.700489,-21.499,0
-117.849701,33.700489,-22.499,0
-117.849701,33.700489,-23.499,0
-117.849701,33.700489,-24.499,0
-117.849701,33.700489,-25.499,1
-117.849701,33.700489,-26.499,0
-117.849701,33.700489,-27.499,0
-117.849701,33.700489,-28.499,0
-117.849701,33.700489,-29.499,0
-117.849701,33.700489,-30.499,0
-117.849701,33.700489,-31.499,1
-117.849701,33.700489,-32.499,1
-117.849701,33.700489,-33.499,0
-117.849701,33.700489,-34.499,0
-117.849701,33.700489,-35.499,0
-117.849701,33.700489,-36.499,0
-117.849701,33.700489,-37.499,0
-117.849701,33.700489,-38.499,0
-117.849701,33.700489,-39.499,1
-117.849701,33.700489,-40.499,1
-117.849701,33.700489,-41.499,1
-117.849701,33.700489,-42.499,1
-117.849701,33.700489,-43.499,0
-117.851108,33.697482,39.5,1
-117.851108,33.697482,38.5,1
-117.851108,33.697482,37.5,1
-117.851108,33.697482,36.5,1
-117.851108,33.697482,35.5,1
-117.851108,33.697482,34.5,1
-117.851108,33.697482,33.5,1
-117.851108,33.697482,32.5,1
-117.851108,33.697482,31.5,1
-117.851108,33.697482,30.5,1
-117.851108,33.697482,29.5,1
-117.851108,33.697482,28.5,1
-117.851108,33.697482,27.5,1
-117.851108,33.697482,26.5,1
-117.851108,33.697482,25.5,1
-117.851108,33.697482,24.5,1
-117.851108,33.697482,23.5,1
-117.851108,33.697482,22.5,1
-117.851108,33.697482,21.5,1
-117.851108,33.697482,20.5,1
-117.851108,33.697482,19.5,1
-117.851108,33.697482,18.5,1
-117.851108,33.697482,17.5,0
-117.851108,33.697482,16.5,0
-117.851108,33.697482,15.5,0
-117.851108,33.697482,14.5,0
-117.851108,33.697482,13.5,0
-117.851108,33.697482,12.5,0
-117.851108,33.697482,11.5,0
-117.851108,33.697482,10.5,0
-117.851108,33.697482,9.5,0
-117.851108,33.697482,8.5,0
-117.851108,33.697482,7.5,0
-117.851108,33.697482,6.5,1
-117.851108,33.697482,5.5,1
-117.851108,33.697482,4.5,1
-117.851108,33.697482,3.5,0
-117.851108,33.697482,2.5,0
-117.851108,33.697482,1.5,1
-117.851108,33.697482,0.5,0
-117.851108,33.697482,-0.5,0
-117.851108,33.697482,-1.499,0
-117.851108,33.697482,-2.499,0
-117.851108,33.697482,-3.499,0
-117.851108,33.697482,-4.499,0
-117.851108,33.697482,-5.499,0
-117.851108,33.697482,-6.499,0
-117.851108,33.697482,-7.499,0
-117.851108,33.697482,-8.499,1
-117.851108,33.697482,-9.499,0
-117.851108,33.697482,-10.499,1
-117.851108,33.697482,-11.499,1
-117.851108,33.697482,-12.499,1
-117.851108,33.697482,-13.499,1
-117.851108,33.697482,-14.499,1
-117.851108,33.697482,-15.499,1
-117.851108,33.697482,-16.499,1
-117.851108,33.697482,-17.499,1
-117.851108,33.697482,-18.499,1
-117.851108,33.697482,-19.499,1
-117.851108,33.697482,-20.499,1
-117.851108,33.697482,-21.499,1
-117.851108,33.697482,-22.499,1
-117.851108,33.697482,-23.499,1
-117.851108,33.697482,-24.499,1
-117.851108,33.697482,-25.499,1
-117.851108,33.697482,-26.499,1
-117.851108,33.697482,-27.499,0
-117.851108,33.697482,-28.499,0
-117.851108,33.697482,-29.499,1
-117.851108,33.697482,-30.499,1
-117.851108,33.697482,-31.499,1
-117.851108,33.697482,-32.499,1
-117.851108,33.697482,-33.499,0
-117.851108,33.697482,-34.499,0
-117.851108,33.697482,-35.499,0
-117.851108,33.697482,-36.499,0
-117.851108,33.697482,-37.499,0
-117.851108,33.697482,-38.499,0
-117.851108,33.697482,-39.499,1
-117.851108,33.697482,-40.499,1
-117.851108,33.697482,-41.499,1
-117.851108,33.697482,-42.499,1
-117.851108,33.697482,-43.499,1
-117.851108,33.697482,-44.499,1
-117.851108,33.697482,-45.499,1
-117.851108,33.697482,-46.499,0
-117.851108,33.697482,-47.499,0
-117.851108,33.697482,-48.499,0
-117.851108,33.697482,-49.499,0
-117.851108,33.697482,-50.499,0
-117.851108,33.697482,-51.499,0
-117.851108,33.697482,-52.499,0
-117.851108,33.697482,-53.499,0
-117.851108,33.697482,-54.499,0
-117.851108,33.697482,-55.499,0
-117.851108,33.697482,-56.499,0
-117.851108,33.697482,-57.499,0
-117.851108,33.697482,-58.499,0
-117.851108,33.697482,-59.499,0
-117.851108,33.697482,-60.499,1
-117.851108,33.697482,-61.499,0
-117.851108,33.697482,-62.499,0
-117.851108,33.697482,-63.499,0
-117.851108,33.697482,-64.499,0
-117.851108,33.697482,-65.499,1
-117.851108,33.697482,-66.499,0
-117.851108,33.697482,-67.499,0
-117.851108,33.697482,-68.499,0
-117.851108,33.697482,-69.499,0
-117.851108,33.697482,-70.499,1
-117.851108,33.697482,-71.499,1
-117.851108,33.697482,-72.499,1
-117.851108,33.697482,-73.499,1
-117.851108,33.697482,-74.499,1
-117.851108,33.697482,-75.499,1
-117.851108,33.697482,-76.499,1
-117.851108,33.697482,-77.498,1
-117.851108,33.697482,-78.498,1
-117.851108,33.697482,-79.498,1
-117.851108,33.697482,-80.498,0
-117.851108,33.697482,-81.498,1
-117.851108,33.697482,-82.498,0
-117.851108,33.697482,-83.498,0
-117.851108,33.697482,-84.498,0
-117.851108,33.697482,-85.498,0
-117.851108,33.697482,-86.498,1
-117.851108,33.697482,-87.498,0
-117.851108,33.697482,-88.498,0
-117.851108,33.697482,-89.498,0
-117.851108,33.697482,-90.498,0
-117.849158,33.700105,41.5,1
-117.849158,33.700105,40.5,1
-117.849158,33.700105,39.5,1
-117.849158,33.700105,38.5,1
-117.849158,33.700105,37.5,1
-117.849158,33.700105,36.5,1
-117.849158,33.700105,35.5,1
-117.849158,33.700105,34.5,1
-117.849158,33.700105,33.5,1
-117.849158,33.700105,32.5,1
-117.849158,33.700105,31.5,1
-117.849158,33.700105,30.5,1
-117.849158,33.700105,29.5,1
-117.849158,33.700105,28.5,1
-117.849158,33.700105,27.5,1
-117.849158,33.700105,26.5,1
-117.849158,33.700105,25.5,1
-117.849158,33.700105,24.5,1
-117.849158,33.700105,23.5,1
-117.849158,33.700105,22.5,1
-117.849158,33.700105,21.5,1
-117.849158,33.700105,20.5,1
-117.849158,33.700105,19.5,1
-117.849158,33.700105,18.5,1
-117.849158,33.700105,17.5,0
-117.849158,33.700105,16.5,0
-117.849158,33.700105,15.5,0
-117.849158,33.700105,14.5,0
-117.849158,33.700105,13.5,0
-117.849158,33.700105,12.5,0
-117.849158,33.700105,11.5,0
-117.849158,33.700105,10.5,0
-117.849158,33.700105,9.5,0
-117.849158,33.700105,8.5,0
-117.849158,33.700105,7.5,0
-117.849158,33.700105,6.5,0
-117.849158,33.700105,5.5,0
-117.849158,33.700105,4.5,0
-117.849158,33.700105,3.5,0
-117.849158,33.700105,2.5,0
-117.849158,33.700105,1.5,0
-117.849158,33.700105,0.501,0
-117.849158,33.700105,-0.499,0
-117.849158,33.700105,-1.499,0
-117.849158,33.700105,-2.499,0
-117.849158,33.700105,-3.499,0
-117.849158,33.700105,-4.499,0
-117.849158,33.700105,-5.499,0
-117.849158,33.700105,-6.499,0
-117.849158,33.700105,-7.499,0
-117.849158,33.700105,-8.499,0
-117.849158,33.700105,-9.499,0
-117.849158,33.700105,-10.499,1
-117.849158,33.700105,-11.499,0
-117.849158,33.700105,-12.499,1
-117.849158,33.700105,-13.499,1
-117.849158,33.700105,-14.499,1
-117.849158,33.700105,-15.499,1
-117.849158,33.700105,-16.499,1
-117.849158,33.700105,-17.499,1
-117.849158,33.700105,-18.499,1
-117.849158,33.700105,-19.499,0
-117.849158,33.700105,-20.499,0
-117.849158,33.700105,-21.499,1
-117.849158,33.700105,-22.499,1
-117.849158,33.700105,-23.499,1
-117.849158,33.700105,-24.499,1
-117.849158,33.700105,-25.499,1
-117.849158,33.700105,-26.499,1
-117.849158,33.700105,-27.499,1
-117.849158,33.700105,-28.499,0
-117.849158,33.700105,-29.499,0
-117.849158,33.700105,-30.499,1
-117.849158,33.700105,-31.499,1
-117.849158,33.700105,-32.499,1
-117.849158,33.700105,-33.499,0
-117.849158,33.700105,-34.499,0
-117.849158,33.700105,-35.499,1
-117.849158,33.700105,-36.499,0
-117.849158,33.700105,-37.499,1
-117.849158,33.700105,-38.499,1
-117.849158,33.700105,-39.499,1
-117.849158,33.700105,-40.499,1
-117.849158,33.700105,-41.499,1
-117.849158,33.700105,-42.499,1
-117.849158,33.700105,-43.499,0
-117.849158,33.700105,-44.499,0
-117.859948,33.698277,38.5,1
-117.859948,33.698277,37.5,1
-117.859948,33.698277,36.5,1
-117.859948,33.698277,35.5,1
-117.859948,33.698277,34.5,1
-117.859948,33.698277,33.5,1
-117.859948,33.698277,32.5,1
-117.859948,33.698277,31.5,1
-117.859948,33.698277,30.5,1
-117.859948,33.698277,29.5,1
-117.859948,33.698277,28.5,1
-117.859948,33.698277,27.5,1
-117.859948,33.698277,26.5,1
-117.859948,33.698277,25.5,1
-117.859948,33.698277,24.5,1
-117.859948,33.698277,23.5,1
-117.859948,33.698277,22.5,1
-117.859948,33.698277,21.5,1
-117.859948,33.698277,20.5,1
-117.859948,33.698277,19.5,1
-117.859948,33.698277,18.5,1
-117.859948,33.698277,17.5,1
-117.859948,33.698277,16.5,1
-117.859948,33.698277,15.5,0
-117.859948,33.698277,14.5,0
-117.859948,33.698277,13.5,0
-117.859948,33.698277,12.5,0
-117.859948,33.698277,11.5,0
-117.859948,33.698277,10.5,1
-117.859948,33.698277,9.5,0
-117.859948,33.698277,8.5,1
-117.859948,33.698277,7.5,0
-117.859948,33.698277,6.5,0
-117.859948,33.698277,5.5,1
-117.859948,33.698277,4.5,1
-117.859948,33.698277,3.5,1
-117.859948,33.698277,2.5,1
-117.859948,33.698277,1.5,0
-117.859948,33.698277,0.5,0
-117.859948,33.698277,-0.5,1
-117.859948,33.698277,-1.5,1
-117.859948,33.698277,-2.499,1
-117.859948,33.698277,-3.499,0
-117.859948,33.698277,-4.499,1
-117.859948,33.698277,-5.499,1
-117.859948,33.698277,-6.499,1
-117.859948,33.698277,-7.499,0
-117.859948,33.698277,-8.499,0
-117.859948,33.698277,-9.499,1
-117.859948,33.698277,-10.499,1
-117.859948,33.698277,-11.499,1
-117.859948,33.698277,-12.499,1
-117.859948,33.698277,-13.499,1
-117.859948,33.698277,-14.499,1
-117.859948,33.698277,-15.499,0
-117.859948,33.698277,-16.499,1
-117.859948,33.698277,-17.499,1
-117.859948,33.698277,-18.499,1
-117.859948,33.698277,-19.499,1
-117.859948,33.698277,-20.499,0
-117.859948,33.698277,-21.499,0
-117.859948,33.698277,-22.499,0
-117.859948,33.698277,-23.499,0
-117.859948,33.698277,-24.499,1
-117.859948,33.698277,-25.499,1
-117.859948,33.698277,-26.499,1
-117.859948,33.698277,-27.499,1
-117.859948,33.698277,-28.499,1
-117.859948,33.698277,-29.499,1
-117.859948,33.698277,-30.499,1
-117.859948,33.698277,-31.499,1
-117.859948,33.698277,-32.499,0
-117.859948,33.698277,-33.499,1
-117.859948,33.698277,-34.499,1
-117.859948,33.698277,-35.499,1
-117.859948,33.698277,-36.499,1
-117.859948,33.698277,-37.499,1
-117.859948,33.698277,-38.499,0
-117.859948,33.698277,-39.499,1
-117.859948,33.698277,-40.499,0
-117.859948,33.698277,-41.499,0
-117.859948,33.698277,-42.499,1
-117.859948,33.698277,-43.499,1
-117.859948,33.698277,-44.499,0
-117.859948,33.698277,-45.499,1
-117.859948,33.698277,-46.499,1
-117.859948,33.698277,-47.499,0
-117.859948,33.698277,-48.499,1
-117.859948,33.698277,-49.499,1
-117.859948,33.698277,-50.499,0
-117.859948,33.698277,-51.499,0
-117.859948,33.698277,-52.499,0
-117.859948,33.698277,-53.499,0
-117.859948,33.698277,-54.499,0
-117.859948,33.698277,-55.499,0
-117.859948,33.698277,-56.499,0
-117.859948,33.698277,-57.499,0
-117.859948,33.698277,-58.499,0
-117.859948,33.698277,-59.499,0
-117.859948,33.698277,-60.499,0
-117.859948,33.698277,-61.499,0
-117.859948,33.698277,-62.499,0
-117.859948,33.698277,-63.499,0
-117.859948,33.698277,-64.499,0
-117.859948,33.698277,-65.499,0
-117.859948,33.698277,-66.499,0
-117.859948,33.698277,-67.499,0
-117.859948,33.698277,-68.499,0
-117.859948,33.698277,-69.499,1
-117.859948,33.698277,-70.499,0
-117.859948,33.698277,-71.499,0
-117.859948,33.698277,-72.499,1
-117.859948,33.698277,-73.499,1
-117.859948,33.698277,-74.499,1
-117.859948,33.698277,-75.499,1
-117.859948,33.698277,-76.499,1
-117.859948,33.698277,-77.499,1
-117.859948,33.698277,-78.498,1
-117.859948,33.698277,-79.498,1
-117.859948,33.698277,-80.498,1
-117.859948,33.698277,-81.498,1
-117.859948,33.698277,-82.498,1
-117.859948,33.698277,-83.498,1
-117.859948,33.698277,-84.498,1
-117.859948,33.698277,-85.498,1
-117.859948,33.698277,-86.498,1
-117.859948,33.698277,-87.498,1
-117.859948,33.698277,-88.498,1
-117.859948,33.698277,-89.498,1
-117.859948,33.698277,-90.498,1
-117.859948,33.698277,-91.498,0
-117.858819,33.698998,39.5,1
-117.858819,33.698998,38.5,1
-117.858819,33.698998,37.5,1
-117.858819,33.698998,36.5,1
-117.858819,33.698998,35.5,1
-117.858819,33.698998,34.5,1
-117.858819,33.698998,33.5,1
-117.858819,33.698998,32.5,1
-117.858819,33.698998,31.5,1
-117.858819,33.698998,30.5,1
-117.858819,33.698998,29.5,1
-117.858819,33.698998,28.5,1
-117.858819,33.698998,27.5,1
-117.858819,33.698998,26.5,1
-117.858819,33.698998,25.5,1
-117.858819,33.698998,24.5,1
-117.858819,33.698998,23.5,1
-117.858819,33.698998,22.5,1
-117.858819,33.698998,21.5,1
-117.858819,33.698998,20.5,1
-117.858819,33.698998,19.5,1
-117.858819,33.698998,18.5,0
-117.858819,33.698998,17.5,1
-117.858819,33.698998,16.5,1
-117.858819,33.698998,15.5,1
-117.858819,33.698998,14.5,1
-117.858819,33.698998,13.5,1
-117.858819,33.698998,12.5,0
-117.858819,33.698998,11.5,0
-117.858819,33.698998,10.5,0
-117.858819,33.698998,9.5,0
-117.858819,33.698998,8.5,0
-117.858819,33.698998,7.5,0
-117.858819,33.698998,6.5,0
-117.858819,33.698998,5.5,0
-117.858819,33.698998,4.5,0
-117.858819,33.698998,3.5,0
-117.858819,33.698998,2.5,1
-117.858819,33.698998,1.5,1
-117.858819,33.698998,0.5,1
-117.858819,33.698998,-0.5,0
-117.858819,33.698998,-1.499,0
-117.858819,33.698998,-2.499,0
-117.858819,33.698998,-3.499,0
-117.858819,33.698998,-4.499,0
-117.858819,33.698998,-5.499,0
-117.858819,33.698998,-6.499,0
-117.858819,33.698998,-7.499,1
-117.858819,33.698998,-8.499,1
-117.858819,33.698998,-9.499,1
-117.858819,33.698998,-10.499,1
-117.858819,33.698998,-11.499,0
-117.858819,33.698998,-12.499,1
-117.858819,33.698998,-13.499,1
-117.858819,33.698998,-14.499,0
-117.858819,33.698998,-15.499,0
-117.858819,33.698998,-16.499,1
-117.858819,33.698998,-17.499,1
-117.858819,33.698998,-18.499,1
-117.858819,33.698998,-19.499,1
-117.858819,33.698998,-20.499,1
-117.858819,33.698998,-21.499,0
-117.858819,33.698998,-22.499,0
-117.858819,33.698998,-23.499,0
-117.858819,33.698998,-24.499,1
-117.858819,33.698998,-25.499,1
-117.858819,33.698998,-26.499,1
-117.858819,33.698998,-27.499,1
-117.858819,33.698998,-28.499,1
-117.858819,33.698998,-29.499,0
-117.858819,33.698998,-30.499,1
-117.858819,33.698998,-31.499,0
-117.858819,33.698998,-32.499,0
-117.858819,33.698998,-33.499,0
-117.858819,33.698998,-34.499,0
-117.858819,33.698998,-35.499,1
-117.858819,33.698998,-36.499,1
-117.858819,33.698998,-37.499,1
-117.858819,33.698998,-38.499,1
-117.858819,33.698998,-39.499,0
-117.858819,33.698998,-40.499,0
-117.858819,33.698998,-41.499,0
-117.858819,33.698998,-42.499,0
-117.858819,33.698998,-43.499,1
-117.858819,33.698998,-44.499,1
-117.858819,33.698998,-45.499,1
-117.858819,33.698998,-46.499,1
-117.858819,33.698998,-47.499,1
-117.858819,33.698998,-48.499,0
-117.858819,33.698998,-49.499,0
-117.858819,33.698998,-50.499,0
-117.858819,33.698998,-51.499,0
-117.858819,33.698998,-52.499,0
-117.858819,33.698998,-53.499,0
-117.858819,33.698998,-54.499,0
-117.858819,33.698998,-55.499,0
-117.858819,33.698998,-56.499,0
-117.858819,33.698998,-57.499,0
-117.858819,33.698998,-58.499,0
-117.858819,33.698998,-59.499,0
-117.858819,33.698998,-60.499,0
-117.858819,33.698998,-61.499,0
-117.858819,33.698998,-62.499,0
-117.858819,33.698998,-63.499,0
-117.858819,33.698998,-64.499,0
-117.858819,33.698998,-65.499,0
-117.858819,33.698998,-66.499,1
-117.858819,33.698998,-67.499,0
-117.858819,33.698998,-68.499,1
-117.858819,33.698998,-69.499,0
-117.858819,33.698998,-70.499,1
-117.858819,33.698998,-71.499,0
-117.858819,33.698998,-72.499,0
-117.858819,33.698998,-73.499,0
-117.858819,33.698998,-74.499,0
-117.858022,33.699714,40.5,1
-117.858022,33.699714,39.5,1
-117.858022,33.699714,38.5,1
-117.858022,33.699714,37.5,1
-117.858022,33.699714,36.5,1
-117.858022,33.699714,35.5,1
-117.858022,33.699714,34.5,1
-117.858022,33.699714,33.5,1
-117.858022,33.699714,32.5,1
-117.858022,33.699714,31.5,1
-117.858022,33.699714,30.5,1
-117.858022,33.699714,29.5,1
-117.858022,33.699714,28.5,1
-117.858022,33.699714,27.5,1
-117.858022,33.699714,26.5,1
-117.858022,33.699714,25.5,1
-117.858022,33.699714,24.5,1
-117.858022,33.699714,23.5,1
-117.858022,33.699714,22.5,1
-117.858022,33.699714,21.5,1
-117.858022,33.699714,20.5,1
-117.858022,33.699714,19.5,0
-117.858022,33.699714,18.5,1
-117.858022,33.699714,17.5,1
-117.858022,33.699714,16.5,0
-117.858022,33.699714,15.5,0
-117.858022,33.699714,14.5,0
-117.858022,33.699714,13.5,0
-117.858022,33.699714,12.5,0
-117.858022,33.699714,11.5,0
-117.858022,33.699714,10.5,0
-117.858022,33.699714,9.5,0
-117.858022,33.699714,8.5,0
-117.858022,33.699714,7.5,0
-117.858022,33.699714,6.5,0
-117.858022,33.699714,5.5,0
-117.858022,33.699714,4.5,0
-117.858022,33.699714,3.5,0
-117.858022,33.699714,2.5,0
-117.858022,33.699714,1.5,0
-117.858022,33.699714,0.5,0
-117.858022,33.699714,-0.499,0
-117.858022,33.699714,-1.499,0
-117.858022,33.699714,-2.499,0
-117.858022,33.699714,-3.499,0
-117.858022,33.699714,-4.499,0
-117.858022,33.699714,-5.499,0
-117.858022,33.699714,-6.499,0
-117.858022,33.699714,-7.499,0
-117.858022,33.699714,-8.499,0
-117.858022,33.699714,-9.499,1
-117.858022,33.699714,-10.499,1
-117.858022,33.699714,-11.499,0
-117.858022,33.699714,-12.499,0
-117.858022,33.699714,-13.499,0
-117.858022,33.699714,-14.499,0
-117.858022,33.699714,-15.499,0
-117.858022,33.699714,-16.499,0
-117.858022,33.699714,-17.499,1
-117.858022,33.699714,-18.499,0
-117.858022,33.699714,-19.499,0
-117.858022,33.699714,-20.499,1
-117.858022,33.699714,-21.499,1
-117.858022,33.699714,-22.499,0
-117.858022,33.699714,-23.499,0
-117.858022,33.699714,-24.499,1
-117.858022,33.699714,-25.499,1
-117.858022,33.699714,-26.499,0
-117.858022,33.699714,-27.499,0
-117.858022,33.699714,-28.499,1
-117.858022,33.699714,-29.499,1
-117.858022,33.699714,-30.499,1
-117.858022,33.699714,-31.499,0
-117.858022,33.699714,-32.499,1
-117.858022,33.699714,-33.499,0
-117.858022,33.699714,-34.499,1
-117.858022,33.699714,-35.499,1
-117.858022,33.699714,-36.499,1
-117.858022,33.699714,-37.499,0
-117.858022,33.699714,-38.499,0
-117.858022,33.699714,-39.499,0
-117.858022,33.699714,-40.499,0
-117.858022,33.699714,-41.499,0
-117.858022,33.699714,-42.499,0
-117.858022,33.699714,-43.499,0
-117.858022,33.699714,-44.499,0
-117.861468,33.695891,36.5,1
-117.861468,33.695891,35.5,0
-117.861468,33.695891,34.5,1
-117.861468,33.695891,33.5,1
-117.861468,33.695891,32.5,1
-117.861468,33.695891,31.5,1
-117.861468,33.695891,30.5,1
-117.861468,33.695891,29.5,1
-117.861468,33.695891,28.5,1
-117.861468,33.695891,27.5,1
-117.861468,33.695891,26.5,1
-117.861468,33.695891,25.5,1
-117.861468,33.695891,24.5,1
-117.861468,33.695891,23.5,1
-117.861468,33.695891,22.5,1
-117.861468,33.695891,21.5,1
-117.861468,33.695891,20.5,1
-117.861468,33.695891,19.5,1
-117.861468,33.695891,18.5,1
-117.861468,33.695891,17.5,1
-117.861468,33.695891,16.5,1
-117.861468,33.695891,15.5,1
-117.861468,33.695891,14.5,1
-117.861468,33.695891,13.5,1
-117.861468,33.695891,12.5,1
-117.861468,33.695891,11.5,1
-117.861468,33.695891,10.5,1
-117.861468,33.695891,9.5,0
-117.861468,33.695891,8.5,0
-117.861468,33.695891,7.5,0
-117.861468,33.695891,6.5,0
-117.861468,33.695891,5.5,0
-117.861468,33.695891,4.5,1
-117.861468,33.695891,3.5,1
-117.861468,33.695891,2.5,1
-117.861468,33.695891,1.5,1
-117.861468,33.695891,0.5,0
-117.861468,33.695891,-0.5,0
-117.861468,33.695891,-1.5,0
-117.861468,33.695891,-2.5,1
-117.861468,33.695891,-3.5,1
-117.861468,33.695891,-4.499,1
-117.861468,33.695891,-5.499,1
-117.861468,33.695891,-6.499,1
-117.861468,33.695891,-7.499,1
-117.861468,33.695891,-8.499,0
-117.861468,33.695891,-9.499,0
-117.861468,33.695891,-10.499,0
-117.861468,33.695891,-11.499,1
-117.861468,33.695891,-12.499,1
-117.861468,33.695891,-13.499,1
-117.861468,33.695891,-14.499,1
-117.861468,33.695891,-15.499,0
-117.861468,33.695891,-16.499,0
-117.861468,33.695891,-17.499,0
-117.861468,33.695891,-18.499,0
-117.861468,33.695891,-19.499,1
-117.861468,33.695891,-20.499,1
-117.861468,33.695891,-21.499,1
-117.861468,33.695891,-22.499,1
-117.861468,33.695891,-23.499,1
-117.861468,33.695891,-24.499,0
-117.861468,33.695891,-25.499,1
-117.861468,33.695891,-26.499,1
-117.861468,33.695891,-27.499,1
-117.861468,33.695891,-28.499,1
-117.861468,33.695891,-29.499,1
-117.861468,33.695891,-30.499,0
-117.861468,33.695891,-31.499,0
-117.861468,33.695891,-32.499,0
-117.861468,33.695891,-33.499,0
-117.861468,33.695891,-34.499,0
-117.861468,33.695891,-35.499,0
-117.861468,33.695891,-36.499,0
-117.861468,33.695891,-37.499,0
-117.861468,33.695891,-38.499,0
-117.861468,33.695891,-39.499,0
-117.861468,33.695891,-40.499,0
-117.861468,33.695891,-41.499,0
-117.861468,33.695891,-42.499,0
-117.861468,33.695891,-43.499,0
-117.861468,33.695891,-44.499,0
-117.861468,33.695891,-45.499,1
-117.861468,33.695891,-46.499,1
-117.861468,33.695891,-47.499,1
-117.861468,33.695891,-48.499,1
-117.861468,33.695891,-49.499,1
-117.861468,33.695891,-50.499,1
-117.861468,33.695891,-51.499,1
-117.861468,33.695891,-52.499,1
-117.861468,33.695891,-53.499,1
-117.861468,33.695891,-54.499,0
-117.861468,33.695891,-55.499,0
-117.861468,33.695891,-56.499,0
-117.861468,33.695891,-57.499,0
-117.861468,33.695891,-58.499,0
-117.861468,33.695891,-59.499,0
-117.861468,33.695891,-60.499,0
-117.861468,33.695891,-61.499,0
-117.861468,33.695891,-62.499,0
-117.861468,33.695891,-63.499,0
-117.861468,33.695891,-64.499,0
-117.861468,33.695891,-65.499,0
-117.861468,33.695891,-66.499,0
-117.861468,33.695891,-67.499,1
-117.861468,33.695891,-68.499,1
-117.861468,33.695891,-69.499,1
-117.861468,33.695891,-70.499,1
-117.861468,33.695891,-71.499,1
-117.861468,33.695891,-72.499,1
-117.861468,33.695891,-73.499,1
-117.861468,33.695891,-74.499,1
-117.861468,33.695891,-75.499,1
-117.861468,33.695891,-76.499,1
-117.861468,33.695891,-77.499,1
-117.861468,33.695891,-78.499,1
-117.861468,33.695891,-79.499,1
-117.861468,33.695891,-80.498,1
-117.861468,33.695891,-81.498,1
-117.861468,33.695891,-82.498,1
-117.861468,33.695891,-83.498,1
-117.861468,33.695891,-84.498,1
-117.861468,33.695891,-85.498,1
-117.861468,33.695891,-86.498,1
-117.861468,33.695891,-87.498,1
-117.861468,33.695891,-88.498,1
-117.861468,33.695891,-89.498,0
-117.861468,33.695891,-90.498,0
-117.861468,33.695891,-91.498,1
-117.861468,33.695891,-92.498,0
-117.861468,33.695891,-93.498,0
-117.859835,33.695873,36.5,1
-117.859835,33.695873,35.5,1
-117.859835,33.695873,34.5,1
-117.859835,33.695873,33.5,1
-117.859835,33.695873,32.5,1
-117.859835,33.695873,31.5,1
-117.859835,33.695873,30.5,1
-117.859835,33.695873,29.5,1
-117.859835,33.695873,28.5,1
-117.859835,33.695873,27.5,1
-117.859835,33.695873,26.5,1
-117.859835,33.695873,25.5,1
-117.859835,33.695873,24.5,1
-117.859835,33.695873,23.5,1
-117.859835,33.695873,22.5,1
-117.859835,33.695873,21.5,1
-117.859835,33.695873,20.5,1
-117.859835,33.695873,19.5,1
-117.859835,33.695873,18.5,1
-117.859835,33.695873,17.5,1
-117.859835,33.695873,16.5,1
-117.859835,33.695873,15.5,1
-117.859835,33.695873,14.5,1
-117.859835,33.695873,13.5,1
-117.859835,33.695873,12.5,1
-117.859835,33.695873,11.5,1
-117.859835,33.695873,10.5,1
-117.859835,33.695873,9.5,0
-117.859835,33.695873,8.5,1
-117.859835,33.695873,7.5,1
-117.859835,33.695873,6.5,1
-117.859835,33.695873,5.5,1
-117.859835,33.695873,4.5,1
-117.859835,33.695873,3.5,1
